mol1,mol2,y
CC=1CCCCC1CCCc1ccccc1C,C(=O)C,1.1755871276847967
C(CCC)CCc1ccccc1CC,CCCCC,9.189358944794511
CCCCc1ccccc1CCC(=O)CC=1CCCCC1CCCCCCC,C(CCC)(CC)CCCC=1CCCCC1C(=O)C,5.9454374977970055
CC(O)CCC,CCCCCC=1CCCCC1CC,8.289803945733034
C(O)(=O)CC(CCC)CC,C(CC)c1ccccc1CC,4.260481903963556
CCC,CCCCc1ccccc1CCCCCC=1CCCCC1CC(O)C,4.996825098753862
CCCCCCC,CCCC(CC)CC=1CCCCC1CC,1.9884968824438218
C(O)CC=1CCCCC1C,CCC,1.6444173910881856
CCc1ccccc1CC(CCC)CC,CCCC,8.38162489138286
CC(CCC)CCC=1CCCCC1C(=O)CC(=O)CC,C(CCC)CCCC(CC)CC(CC)C(CC)C(CCC)C,5.75009984782249
CCC,C(=O)CCCC=1CCCCC1C,2.9697473868191926
CCC(=O)CCCC,C=CC=1CCCCC1CC,5.258254329749491
CCCC(CC)C,CC=CC(=O)CC=1CCCCC1CC,7.086888607011666
Cc1ccccc1Cc1ccccc1CCc1ccccc1C,C(O)C=1CCCCC1C(CCC)CC,1.1227562065470762
CCCCCCCC,C(O)CC,5.520511869351553
C(CC)c1ccccc1CC(CC)C,CC(=O)CC(CC)CCC,3.974275732453304
CCC,CCC(O)CC=1CCCCC1C,3.7543974165468814
CCCC=1CCCCC1CCCC(CCC)CCCCC,CCC=CCCC,1.6450303714244103
CCCC(=O)CCc1ccccc1CC(CC)C,CCCCCCCC(=O)CC=1CCCCC1CC,4.96985829651932
C(=O)(CCC)CCC,C=Cc1ccccc1C(=O)CC(CCC)=C=CC,3.572367829942314
CC=1CCCCC1CC,CC(CC)CCc1ccccc1CC(CC)C(=O)CCC(O)(O)C,9.598333914061024
CCC,CCCCCC(CCC)CCCCC=CCc1ccccc1c1ccccc1C,8.961058171817994
CCCc1ccccc1C,CCC,4.264471732332057
CC(O)C(CC)CC=C(CCC)CCc1ccccc1CCCC,CCC,2.3784861213730504
Cc1ccccc1CCC=1CCCCC1CCC=1CCCCC1C(=O)Cc1ccccc1c1ccccc1CC,C(CC)c1ccccc1C,6.249111656499798
C(CCC)c1ccccc1C=CC,CCC,8.908435407894283
CC(=O)C,C(O)CC,9.469249394011467
CCCCCCC,CCC(O)C,3.311031531892243
C(=O)C,C(CC)C,7.606858365639904
CCC(O)CC,CCC,4.659959835128442
CCCC(O)(CCC)CC,CCC(=O)CC,1.0875786206143065
CCC,CC=1CCCCC1C=1CCCCC1C(CC)C=CCCCC=1CCCCC1CC(=O)C,4.82500176084082
CC(CC)(CC)Cc1ccccc1CCC,C(CC)CCCC,7.736409014132022
CCC,CC(O)CCCCC,4.23444454318729
CC(CCC)c1ccccc1CCC,CCCCC,8.78229178354693
CC(CC)CCCCCCc1ccccc1CCCC(CCC)C,CCC=1CCCCC1CC(CC)CCCCC,6.387728227031708
CCC,CC=C,6.80051803845652
CC=1CCCCC1CCC=CC,CC(O)C,2.77214967006611
CCC,CCCCC,4.433936088241724
CCC(CCC)(CCC)C,C(CC)CC(=O)C,8.37942992026888
CCCCCC=1CCCCC1C,C=CCCC(CCC)c1ccccc1CC=1CCCCC1c1ccccc1C,1.669900434608956
CCC,CCCCC,3.424534577681949
CC(CCC)C(=O)C,CCCC(O)C,1.0837236936337367
C(=O)=CC,Cc1ccccc1Cc1ccccc1CC(=O)C=1CCCCC1CC(=O)C(CCC)(CCC)CC,6.464659359820836
CC(O)CCC,C(CCC)CC,6.305626910978752
CCC=CCc1ccccc1C=1CCCCC1CCC,CCC,3.8090340062750467
CCC,CCc1ccccc1CCCCC,3.2472799360744453
CCCCc1ccccc1CC,CCC,8.211005379970196
CC(CCC)c1ccccc1C,CC=CCc1ccccc1C,3.921476921776743
Cc1ccccc1CC,CCCCCCCC=C,7.008048957704114
CCC(CC)C,CCCCC,8.208521950499719
CC(O)CCCCC(CCC)=Cc1ccccc1C=1CCCCC1CCCCCCCC,CC=C,3.371954908763761
C(O)=CC(=O)C=CC,CCC,2.3242678096055527
CCCC,CCc1ccccc1C(=O)CCC,9.83026908861168
C(=O)C,CCC,6.551723744205777
CCC,CCC=1CCCCC1CCC=CC,5.73391660220279
C(CC)CC,CCCC,8.639842016149576
CCc1ccccc1C=1CCCCC1CCC,Cc1ccccc1C,8.560783658273252
C=CC(O)CC(=O)CCC(CC)CC=CCC(O)C,CCC,1.3329915374364214
CCC,CC=1CCCCC1C,2.1665923944865138
CCCC(CC)=C,CCC,5.8441237171286
C(CCC)C,CCC,1.3007046636076296
CCC(=O)CCC=1CCCCC1CCC,C(O)CCC(CCC)=CCC,4.140903534563283
CCCC(CCC)CCCCC,CC(CC)CC,2.171172925021288
CCCC,C(O)CCCC(CC)CCCCC,4.441223283078753
C(CC)C,CCCCCCC,2.1018475466185924
C(CC)c1ccccc1Cc1ccccc1CCCCC=CC,CC=CC,5.457010668178489
CCCCC,CCC(=O)C,8.397647530206017
CCCCCCC=C,C(CCC)CC,4.96790212191206
CC=1CCCCC1CC=1CCCCC1CCC=C,CCC(CC)CC,7.629425323975315
CCC,CCCC(O)CCCC=CC,9.099737304640094
CCC,CCCC(=O)C,6.956988259702242
CCC=1CCCCC1CCC,CCC,8.86695102655553
CCCc1ccccc1C(O)CC,CCCC,2.2905289896001495
CC=1CCCCC1CC,CCCC(CCC)C,9.120729046809615
CC=1CCCCC1CCC,C(=O)=C,2.3214960691893305
CCC(O)C=CCc1ccccc1CC,CCCC(CC)CC=1CCCCC1Cc1ccccc1C(CCC)C,5.36486409999352
CCC,CCC(=O)CC,6.815799660399487
CC(CCC)C=1CCCCC1C=C,CCc1ccccc1C=1CCCCC1CC,9.208844755873693
C(O)CCC=C,CCCCC=1CCCCC1CCC,6.625194120216271
C(O)C,C(O)c1ccccc1CC,3.0405641385648257
CCC,CCCCC,3.1006870001300837
CCCCCCCCCCCC,CCCCCCC,4.275764053923799
CCc1ccccc1CCCC,C(CC)C,7.363982410613836
C(=O)C=1CCCCC1CCC=1CCCCC1C,CCC,5.505692893242676
CCCCCCC(CCC)(O)C(CCC)(CCC)C,CCCC,6.224760597520616
CCCCCC(O)=C,CCC(CCC)CC(CCC)=C(CC)CCCCC,3.6947130981456158
CC(=O)C,CCCC,7.996901691999661
Cc1ccccc1C,CCC,2.607445422491383
CCCC=1CCCCC1C=C=c1ccccc1(O)CCC,CC=1CCCCC1CCCC(CCC)=C,1.3613447028288084
CC=1CCCCC1C,CCC,7.383512827207969
CCC,Cc1ccccc1CCC,6.036496142697239
CCCCC,CC(O)(CCC)c1ccccc1C=C(CCC)C,5.915242657948448
Cc1ccccc1CCCCCc1ccccc1CC(=O)CC,CCC(O)C=1CCCCC1C(CC)CC,4.165123193859632
CC(O)c1ccccc1CCCCC(=O)CC,Cc1ccccc1CCCCCCCC,1.1660885434731059
C(CC)CC,CCCC=1CCCCC1C,3.903660927739673
CCC(O)C=CC=CCCC,CCCC,8.381435615799246
CCc1ccccc1C=1CCCCC1C(CC)(CC)C=1CCCCC1C(CC)=C,C(O)CC(O)c1ccccc1c1ccccc1CCCC(CCC)C,2.576656171770532
CC(=O)C,CC(=O)C=1CCCCC1CCC(=O)C,4.827954255304574
CCCCCCC=1CCCCC1CC=CCCCCCC(O)C=C,C=C,6.714210741245343
CCCC,C(=O)c1ccccc1C,6.080982437215608
CCC,CCC,6.236191646755545
CCC,CCC,6.913896481145582
CCCC,CCCC,3.5131101771756175
C(CC)c1ccccc1CC(O)CC(CC)CC,C(CCC)C(CC)(CCC)CC(CCC)C=CCCCCc1ccccc1CC,7.972713774575384
CCCCC,CCCCc1ccccc1C(CC)CC,5.656937892002636
CCCCCCc1ccccc1C,CCC(=O)CCc1ccccc1C,2.694554127103789
C(CC)c1ccccc1CCCCC,C(CC)c1ccccc1C,5.9217363739931566
CCCCCC,CCC=1CCCCC1CC(CCC)C(O)Cc1ccccc1CCCC,9.037745955639975
CC=CC,CCC=CC,5.165667529688417
CCC(CCC)(CCC)CCC(CC)C(=O)C,CCCC,4.620692934366705
CCCC,C(CCC)C(O)(O)c1ccccc1CCCCC(O)CC=1CCCCC1CC,6.227127522904259
CCCC(CCC)CCC,CC=1CCCCC1CCCCC,8.761682483372827
CCC(CCC)C,CCC(=O)C,6.53301485061376
CCC(=O)CCCCCCC=1CCCCC1C(CC)=CC(O)CC,C(=O)CC(CCC)C,1.0249344206274316
CCCC,C(O)CCC(CC)C,6.428176090710519
CCC,CCCCC,7.679471254976187
CCCc1ccccc1CCC,CC=1CCCCC1CC,4.45149345938588
C(=O)=CCCCCCC,C(CCC)(CC)=C,3.3061107373297722
CCCc1ccccc1C,CC=1CCCCC1CC=1CCCCC1CC(O)CCC=C,4.4659015463257665
CCCC(=O)C,C(CC)c1ccccc1c1ccccc1CCCCC(O)C(CC)C,5.613402356478786
CCC(=O)CCCCCCCCC,CCCC(CC)CC(=O)CCCCCCC(CC)CCCC(CC)C,7.350128699718142
CCCCCC=1CCCCC1CC(=O)CCCC=1CCCCC1CCC,C(CCC)C(O)(CCC)CC,5.680993857554652
CC=1CCCCC1CCCCCCC=1CCCCC1CC(CCC)CCC,CCCCC(=O)C,3.390922348095426
CCC(CC)CC(CCC)CCC(O)CC,CCC,4.968578478316651
C=CCCC,CCCC,4.392361107170894
CC(=O)C(CCC)C,CCCCCCC,6.006385011751678
CC=1CCCCC1CC(O)C,CC=1CCCCC1C,6.212956638288372
CCCCCC(O)C,CC(CCC)CCC=1CCCCC1CCC=C,6.599838842996414
CCC(=O)CC,CC=1CCCCC1C(O)C=CCCCC=1CCCCC1CCC,9.773146549283087
CCCCCCCCC,C(O)C(CCC)CCC(CC)(O)CCC(=O)CCc1ccccc1CCCC(O)C,6.500328504751607
C(CC)CCC=1CCCCC1C=CCC=1CCCCC1CCCC(CCC)(CC)CC,CCC(=O)C=1CCCCC1CC=1CCCCC1CC(=O)CC,7.501638612523343
Cc1ccccc1C,CCC,7.60334035816623
CCC,C=CC,8.553223515888154
CCCCCCCC(CC)CC(CCC)C,C(=O)C(CC)CC=1CCCCC1CC,3.640874247267858
CCC(=O)C(CCC)CC=1CCCCC1CCCC,CC=1CCCCC1CC,4.774793735241936
CCCCCCCCC(CC)C(=O)CC,CCCC,4.606083737942
CCC=CCc1ccccc1CC=1CCCCC1C=1CCCCC1C=1CCCCC1CC,CC(O)CCCC,5.354245543342438
CCC=1CCCCC1CCCC(CC)C,C=CCCCCCC,3.287785381293883
CCC,CCCC,6.643076508149905
C(=O)c1ccccc1CC(=O)C,CC=1CCCCC1CCC,6.814077929736961
CCCC(CCC)CC,CCCC(O)(CCC)C,4.8216558395017755
CC(CC)CCCC=1CCCCC1C,CC(=O)C=1CCCCC1CC=CC,4.463627699377149
CCc1ccccc1CCC=1CCCCC1C,C(=O)C(O)C,1.38421440800745
Cc1ccccc1C,CC(=O)c1ccccc1CC,8.682966818539223
C(CC)c1ccccc1CCCCCCCCCCCC,C(CCC)=CC,7.613032189466871
CC=1CCCCC1C,CC(O)CC=C,3.055977716003367
CCCCCC,CCC=1CCCCC1C,5.083540049715556
CCCCC(O)C,CCC,5.647185467691984
CCC,C(CC)(CCC)C(CCC)C(CCC)C=CC=1CCCCC1C=1CCCCC1CCC,3.002310373034465
CCCC=C=CCC,CCCCCCCC,1.233183078275831
CCCC=1CCCCC1C(CCC)C(O)CCC=1CCCCC1CCCCCCC(CCC)CCC,CCC,7.20910732525724
C(=O)C,CC(=O)C(O)C,4.319724369582234
C(=O)(CCC)C,C(CC)CC=1CCCCC1C=CC,9.680415887092437
CCCCC,CCC,6.333324892944091
Cc1ccccc1C,CCc1ccccc1C(CC)CC,1.6105800854524543
CCC,C(CC)c1ccccc1CC,6.843647648177882
CCCC,CCCCCCc1ccccc1C,3.3482480401054415
CCCc1ccccc1CCC,CCC(CC)CCC(=O)CC,7.956626654788559
CCC,CCCC(CCC)(CCC)C,5.618214489017974
CCCCCC(CCC)(CC)c1ccccc1CCCC,CC(O)(O)CCCC,3.9466693218454023
CCCC=1CCCCC1CC,CC=1CCCCC1C,9.654495357748175
C(O)(CCC)C,CCCC(=O)C(CCC)c1ccccc1CCCCC=1CCCCC1c1ccccc1C,3.2011970565445895
CCC,CC(O)(CCC)Cc1ccccc1CC=1CCCCC1CC,1.2592484361421397
CCCCC=1CCCCC1C,C(O)c1ccccc1c1ccccc1C,6.630821477188343
CC(CCC)CCCc1ccccc1CCC,C(O)(=O)CC(CCC)C,9.334726744112073
CCC(=O)C=CCC,CCC,4.250359497554918
CCC,C=CCCCc1ccccc1CC=CC,1.4819994465614892
Cc1ccccc1CC,CC=1CCCCC1CC(O)CCc1ccccc1Cc1ccccc1CCC(CCC)C,3.8342681983113285
CCC,C(O)c1ccccc1CCCC,7.143990275982557
CC(CCC)(O)C=1CCCCC1CCCC=1CCCCC1c1ccccc1Cc1ccccc1CC,CC(=O)CCCc1ccccc1CC,9.36326919175307
CCCCCC(=O)CC(O)CCCCCCC(=O)CC,CCC,6.859402672988072
C(CCC)C,CCC,2.058220122750523
CCCC(=O)CCCc1ccccc1CCC(O)CCCCCCCC,CCCCC=1CCCCC1CCC=1CCCCC1c1ccccc1CCCC(O)C,9.202212778004654
CCC(O)(O)C,CCCC,4.257574512948671
C(CC)CCCC(=O)Cc1ccccc1C(=O)C,CCCCCCCCC,9.819500021542579
CCCCCCC(CCC)C=1CCCCC1CCCCCC(CC)Cc1ccccc1CC=1CCCCC1CC,CC(O)CCCC,2.0814445518887084
CC(CCC)C(O)CC=1CCCCC1Cc1ccccc1CCC,CC=C=C,1.315800460456951
CCCCC,C(CCC)(O)CCCCC,7.473148390325052
CC(CC)C,C(CCC)C,8.616904029848351
CC(CCC)CCC(CC)CCCCC(CC)(O)CCC,CCCCC,7.652860861455254
CCC(CC)CC,CCCC,9.897659108967634
CCC=1CCCCC1C(CC)C,C(O)Cc1ccccc1CCCCC=CCC,8.733789803438814
CCC(CC)(CCC)CC,C(CCC)C(CCC)CCC,1.3460955692472756
CCCC(CC)CC,CCC,7.414342877026617
CCCC,C=C,2.0980984489562733
C(O)(CCC)C(CCC)C(CC)C(CC)=CCCCCC(=O)C,CCc1ccccc1C(CC)(CCC)c1ccccc1CCC,3.079962699566792
CCCC,CC(O)CC=1CCCCC1CCC,2.2606353955708016
C(CC)C,CCC=1CCCCC1C(O)CCC,8.406423447176202
CC=1CCCCC1CC(CCC)CCCC=CC=1CCCCC1C,C(=O)C,6.562513739573718
CCc1ccccc1c1ccccc1C,C(O)(CC)C,8.955964299298097
CCCC(CCC)C(CCC)C,CCC,9.464584708339897
Cc1ccccc1c1ccccc1C,CC(=O)C,3.20789434979491
Cc1ccccc1CCCC(CCC)(CCC)CCC,CCCCCCC,1.1735973538321094
CCCCC,CCC=1CCCCC1C,4.7566462960984435
CCCC=1CCCCC1CC=1CCCCC1CCC(CC)c1ccccc1CCCCCCC,CC(CCC)C=C,8.342533841090482
CCC,C(CC)(CC)C(CC)CC=1CCCCC1C,4.910684036401911
C(CCC)C,CCCC=1CCCCC1CCC(CC)Cc1ccccc1CC,7.206635054764277
CCC,CCCC=1CCCCC1CCC,4.449251792817558
CC=1CCCCC1CC,CCCCCC,2.891549869648807
CCC,C(O)CCCC(O)CCC,6.9917204895523355
C(=O)CCC(CCC)C(CCC)C,CCCCCCCC,2.3185332178820817
C(CC)C(=O)CC(=O)C(O)(O)CCC,CC(CCC)(CCC)CCC(O)C,2.247822795069621
CCC=C(CCC)C,C(CCC)C,6.7773532364542195
CCCCC=1CCCCC1C,CCCCC(=O)CCCCc1ccccc1CCCCC,9.499973140518405
CCC(=O)CCC,CCCC(CCC)CCCC(CCC)C(O)(O)c1ccccc1CC,3.0008350928857905
Cc1ccccc1C,CCCC=1CCCCC1CC,8.454363962300658
CCC,CCC,1.9761539028295068
CCC,C(CCC)C,4.943097221074402
Cc1ccccc1c1ccccc1C,CCC(CC)CCC,9.915854526826509
C(CC)CCC=CC,C(CCC)=CCCCC,3.224072482211631
C(CC)CC,C(O)C,6.987707822025826
C(CCC)C,CC(=O)C,5.053049305960666
CC(CC)CCCC,CCCCCc1ccccc1C,9.01461687421249
CCC(CCC)C(CCC)CCCCC(=O)C,CC=1CCCCC1c1ccccc1CC,9.466106031940214
CCCC,CC(CCC)C,6.282885831721819
CCCCC,CC(CC)C,3.2180265307804365
CCc1ccccc1C,CCC,1.177996671910647
C(CC)(CCC)C,CC=1CCCCC1C=1CCCCC1C=CCCC(O)CCC,1.5457385460986468
CCC(O)CCC,C(O)(CC)C,8.810027400835288
CC(=O)CCCCCC,C(O)C(CC)CCCCC=1CCCCC1C,5.977146217454774
CC=1CCCCC1c1ccccc1CC,CCCC,5.002124286590443
CC=1CCCCC1C(O)CC,CC(CC)CC(CC)CC(O)CC,2.643987156677798
C(O)(O)C(=O)C,C(CC)(CCC)C,5.117244006149417
CCC,CCCCC(CC)C,1.461242522852497
CCC=1CCCCC1Cc1ccccc1CC=CCC(=O)C(O)C,C(=O)CCC=1CCCCC1CC,9.238878853821516
CC(O)CC,CCCC,8.695025225113621
CCCCC,CCC(=O)C,7.1551189500039865
CCCCCCCCc1ccccc1C(CCC)c1ccccc1CCCCC(O)C,C(=O)C,1.5206555583469563
CC(O)C,C(CCC)C=1CCCCC1C(CCC)CC=C,5.442625673243296
CCC,C(CCC)C,6.544400279730117
CCC,CCC,4.755329350517296
CCCCCC,Cc1ccccc1CCC(CCC)CC(CCC)CCCC(CCC)CCCC,1.4720995738364078
CCCCCCCC,CCCCCCCC,9.700602292592167
C(CC)CCCC(CC)=CC,C(O)(CCC)C=1CCCCC1c1ccccc1C,4.130967045242649
CCC(=O)CCCCC,CCCC=C,5.071580308394214
Cc1ccccc1CCC=1CCCCC1CC,CCCC(CC)CC,7.829709541492824
CCC,CCCCCC=1CCCCC1C,8.639028199901205
C(CC)C(CCC)C,CC=1CCCCC1C,6.855116662085124
CCC,CC=1CCCCC1C,8.576774930590751
C(O)CCCC,CCCC,8.67398868896689
CCCC,CCCCC(=O)c1ccccc1Cc1ccccc1C,1.6635989506508904
C(O)CC,C(CCC)c1ccccc1C(CC)Cc1ccccc1CC(O)(CCC)CC(CC)(CC)CC(CC)CC,8.791134109264139
C(CCC)(=O)C,C=CC,5.702048845469434
C(O)C,CC(=O)C=1CCCCC1C,1.4294694637284397
C(CC)(O)C,CCC(CC)(CC)C,1.0579385894364748
C(=O)C(CC)c1ccccc1C,CCCc1ccccc1CCCC,5.449730786842256
CCCC(=O)C(CCC)C,CCCC=1CCCCC1CC(CCC)CC,6.321583670530948
C(=O)CC,CC(CC)C,8.393355627900625
CCCCCCC,CCCCC(CCC)CCCCC,8.931315738186298
CC(CC)CCC(CC)C(=O)C(O)=CC,CCCCCCC,9.404032585601113
CCCC,CCCCCC,3.5914634413073436
CCC=CCC,CCCCCC=CCCC(O)C,5.119463192517354
C(O)(O)CC=1CCCCC1CCCC,CC(CC)CCC,1.4665869409752537
CC=CC(=O)C(CCC)C,CC=1CCCCC1C,4.098627308798376
CC(=O)C(=O)CCC,CCCCCCC,6.43903492660551
CCCCCc1ccccc1C(O)CCC(O)CCC(CC)=C,C(O)CC,7.841324162205327
CCC,C(O)CC,5.843559927965247
CCC,CCC,5.222133870836523
CCCC(CC)(CC)C,CCC,5.553796484165556
CC(CC)C,CC=1CCCCC1C(O)CCC=1CCCCC1c1ccccc1CCCC,4.810822848348047
CCCC(CC)c1ccccc1CC(CCC)(CC)CCC=C,CC(CCC)CC(CCC)C,9.164168460759663
CC=1CCCCC1C(CC)C,CC(CCC)C(=O)C,6.295045429948282
C(CCC)CCc1ccccc1CCCC,C=CC(CC)C,1.7808694387818957
C(CCC)c1ccccc1CCC,CCCCCC(CCC)C(=O)CC,2.4275574586673323
CCCCC,CCCc1ccccc1C=1CCCCC1C(O)C=1CCCCC1CCCCC(O)C,1.6021473390260348
CCC,CCC=1CCCCC1CCC,5.950343527979108
CCC=C,C(=O)C,3.8076088301369526
CCC=C=C,CC=1CCCCC1C,9.979376568996909
CCc1ccccc1CCC,CCc1ccccc1CC=C,4.158326889936621
CC(CC)C=C,CC(CC)C,9.754358031234712
C(=O)CC=CCC(=O)C,CCC,4.686990285346303
CCC,C(O)CCC=1CCCCC1CC,2.9469822132391372
CCC,C(=O)=C,9.846637686367727
Cc1ccccc1C(CCC)(CCC)CCC=1CCCCC1CC,CCC,2.126956537031257
C=CCC,CCCCCC(CC)c1ccccc1C,3.791839468960441
CCC(CC)CC,C(=O)C=1CCCCC1CCCCC=1CCCCC1Cc1ccccc1CC=C,1.4344635895631352
CCC,CCCCC,9.224786481997675
CC=Cc1ccccc1C,C(O)CCCC=C,4.180198063531471
CCC,CC=1CCCCC1C(CCC)C,2.007597080177592
CCCC(=O)CCC,CCC(O)CCC=1CCCCC1c1ccccc1C=CCCCCC(CC)CCC,8.167651057652318
CCc1ccccc1C,CCC,4.131344894539513
CCC(CC)C(CCC)=CCC=C,CC=C,7.598530416839437
C(O)CCCCCCCC,C(CCC)CCCCCC,8.53702999295183
C(O)CCCCCCC(O)C=1CCCCC1C,CC=1CCCCC1CC,1.7080613837070642
CC=1CCCCC1C(CC)CCC,Cc1ccccc1C(=O)CCC=1CCCCC1CCCC,2.9330241671100636
C(CCC)C,CCC,2.719272597642643
CCCC,CCC,7.758857999917767
CCC,CCCC(O)C=1CCCCC1CCCC=C,9.053748904025037
CCCCC,CC(=O)CC,1.2451127060759375
C(=O)Cc1ccccc1CCCC,C=CC,6.897292716373606
CC(CCC)C,CC=1CCCCC1C,8.181319014630184
CCC(CC)Cc1ccccc1CC,CCCC,9.2401746487766
CCCCc1ccccc1CC,C=C,8.667617454774161
CC(=O)C=1CCCCC1C,C(=O)C,7.1174791297984195
CCCCCCc1ccccc1C(CC)=CC,CCC,9.30517391580423
CCC(=O)CC,C(CC)(O)CC,1.3619382422359578
CC(CCC)C,CCC=1CCCCC1CCCCCC,4.506054858460876
CCC(O)C=C,C(CCC)C,5.363413906250656
CCCCC=1CCCCC1C,CCC,3.207265726507325
CCCC,CCC,7.739952675443407
CCCCCC(CC)(CCC)C,Cc1ccccc1C=1CCCCC1C(CC)CC=1CCCCC1CCCC(CC)CC,1.574185046364418
CCC=1CCCCC1CC(CC)CCc1ccccc1CC=1CCCCC1C(=O)C(CCC)C,CCCCCCCCCCCCC(=O)CCCC(CC)(CC)C,1.1106878867490106
CCCC(CCC)CCC(CC)C=CC=1CCCCC1Cc1ccccc1CCC(O)C(O)C,CCCC(CC)CCC,4.615069088260854
CCCCCC,CCCC,1.3940601834615116
CCCC(CCC)C(CC)CC,C(CC)(CC)(CC)CCCC,5.584022214281403
CC(=O)C=1CCCCC1C(=O)C,CCC(CC)(CC)CCC,6.521176750190545
CCCC=1CCCCC1C,CCc1ccccc1C,2.8565896743072727
CCC,CCc1ccccc1C=1CCCCC1C,1.592277441705509
CCC,Cc1ccccc1C,5.474724662730282
C(CC)=C(O)CC=CC,Cc1ccccc1CCCc1ccccc1CCCC,4.520054699074629
CCCCCCCC(CC)CCCCC,C(CCC)CCCC,1.161695227914958
CCCCC,CCCCCC,6.082370417726618
CC(=O)CCC,CC=CCC=1CCCCC1CCCCCCC,1.7727704834528144
C=CCC,C=C,2.6045039850891296
CC(O)CC(O)CCCC(O)(CCC)C,CCC(CC)CCCCCC=1CCCCC1CCCCC,4.03512712101209
C=CCC,CCC,9.91063185567001
C(O)=CC(=O)CCC,CCC,9.5875951838907
CC=1CCCCC1C,CC(CCC)c1ccccc1C(CCC)(O)C,2.784734380388647
CCC,CC(O)C(CC)C=1CCCCC1CCCCCCc1ccccc1c1ccccc1CCCCC(O)C,1.9469592101722224
CCC,CCC,3.811926782374543
C(=O)CC=C,C(CCC)C(CCC)C=CCC=1CCCCC1CCC,7.034075560624496
CCCCCCC,CCc1ccccc1C,3.6223212838584615
CCC(CC)(CC)CC=C,C(CC)C=1CCCCC1C,5.271099754562515
CCCC(=O)CCCCCCCCCC,CCC,5.383857795298146
CCCCCCCCC(CCC)Cc1ccccc1C,CCC(O)C,6.955463530415568
CC(CCC)CCC,CC(O)CCCC(CCC)=CCC,2.4025688538427197
CCCCCC,CCCC,7.234704915875003
C(CCC)C=1CCCCC1CC,CCCC(O)C,6.612605057293407
Cc1ccccc1CC,CCCc1ccccc1C,5.057029739631226
CCCCCCCCCCC(O)C=C(CCC)C,CC(O)C=CCC,9.386439902523504
CC(CC)c1ccccc1CC,C(CCC)CCCC,9.747978456666221
C(CCC)=CCC,CC=C,3.7258772042087585
C(CC)(CCC)CCC,CCCC=1CCCCC1C=1CCCCC1C(CCC)CC,7.218649114376826
CC=1CCCCC1Cc1ccccc1C,CCCCCCCCCC,1.183336446098238
CCC,Cc1ccccc1C,9.867864095481949
CCc1ccccc1CCC(CC)C,CCCC,5.248287261212786
CCCCCCC,CC(=O)C,5.504104489253791
CCCCCCCC=CC,CCc1ccccc1CC(CC)(O)CCCCC,4.781475757368866
CCC,Cc1ccccc1CCCCCC(=O)CC(O)C,3.6036361126204346
CC=1CCCCC1C,CCCCCCC=CCCC,2.9714113407311133
CCC,CCCCC,4.113713710806888
CCC,CCC,7.434478130176657
CC(=O)CC,CCCC(CC)CC,4.56074386610976
CCCCC,CC(CCC)CC(CC)(CC)C,8.192602893202931
CCCCC=1CCCCC1c1ccccc1CCCC=1CCCCC1CC,CCC(CCC)C,4.860484737349464
C(CC)CC=1CCCCC1C,CC(CC)C,8.7873757958916
CCC,CCCCCC,9.693446021635605
CCCC,CCC(CCC)(O)C,8.2522859371347
C(CC)(O)C,CCC,4.782764518887226
CCC,CCCC=1CCCCC1CCC,4.029588640366636
Cc1ccccc1C,CC(O)CCC,2.55618372460316
CCC,Cc1ccccc1C=1CCCCC1CCCCCC=1CCCCC1C(CC)(CC)CC(O)CCC,8.938166072004067
CCCCCCC,CC(O)C(=O)C=C(O)CCc1ccccc1CCc1ccccc1CCC,7.4166737723146285
CCCCC,CC=CCCCC(O)C(CCC)CC,7.217301095817343
C(O)(=O)C(CCC)=C(O)C,CCC,9.630856436572017
CC(CCC)CCC=1CCCCC1c1ccccc1CCCc1ccccc1CCC(CC)CC=1CCCCC1CCC,CCC(=O)CC,5.4642803890016305
CCCCCCC=1CCCCC1C,C(O)C=C(O)C,9.911758170546303
CCCC(CCC)CC(O)CC(O)(O)CCCCC(=O)C,CC(CC)C(O)C=CC,9.847998082766749
CCC(CCC)C=CC,CC(=O)CC(CC)CCCCc1ccccc1C(O)C,5.474906153828124
CCCC,CCC(O)(CC)C(CCC)CCCCCC(O)=C,7.410878331860215
CC(CCC)=CCCC,CCC,4.232129364371628
CCC=1CCCCC1CC,CCCCCCCCC=1CCCCC1CCCC=1CCCCC1C,3.706716276906388
CCC=1CCCCC1C(=O)C,C(CCC)CCCCCC,4.559096621474449
C(CC)(CCC)C=CC(O)CCC(O)(CCC)CCC,CCC,4.39212074896046
C(=O)CC,CCC,4.1624293586710905
CCCC=1CCCCC1CC,C(CC)(O)CCCC(=O)C,3.5615645472552533
C(CC)(=O)C,CCC,9.600765665464026
CC=1CCCCC1CCCCCC(CCC)C,CC=C(O)C=C=CCC(CCC)CC,3.7739669508990126
CCCCCCC(CC)C(CCC)(O)CC,C(CCC)c1ccccc1C,1.894977774475544
C(=O)c1ccccc1CCC=1CCCCC1CCC,CC(CCC)C(CCC)C(=O)c1ccccc1C(=O)C(O)C,4.694940064777169
C(CCC)(CC)CC(CCC)C(=O)CCC(O)(CC)C,CC(CCC)C,8.539490953901705
CCC(O)CCC,CCCCCC,6.784795535122035
CCCC(CCC)C=1CCCCC1C(=O)C,CCCCC=1CCCCC1CC,4.17415788795799
CC(CCC)C(=O)C,CCCCC,5.815736171720607
